ID,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,back_order
39173,9106,8,0,0,0,0,28,75,125,134,34,0,0,1,0.97,0,0,0,0,1,0,0
39174,7,8,0,0,0,0,0,0,0,0,1,0,0,0.99,0.99,0,0,0,0,1,0,0
39175,2,8,0,0,0,0,1,1,1,2,0,0,0,0.99,0.99,0,1,0,0,1,0,0
39176,3,12,0,2,3,4,2,3,7,9,0,0,0,0.94,0.88,0,0,0,0,1,0,0
39177,3,8,0,3,4,7,1,1,7,10,4,0,0,0.36,0.44,0,0,0,1,1,0,0
39178,7,8,0,0,0,0,0,1,1,1,0,0,0,0.8,0.82,0,0,0,0,1,0,0
39179,-1,3,4,208,348,460,141,202,441,613,87,0,0,0.5,0.39,5,0,0,0,1,0,1
39180,21,2,0,0,0,0,0,0,0,0,0,0,0,1,0.95,0,0,0,0,1,0,0
39181,974,8,118,0,0,0,77,271,585,861,121,0,0,0.78,0.82,0,0,0,0,1,0,0
39182,6,8,0,0,2,5,0,1,7,15,0,0,0,0.96,0.96,0,0,0,0,1,0,0
39183,1633,8,620,4540,6940,10140,1500,4113,7429,11222,1138,0,140,0.82,0.81,0,0,0,0,1,0,0
39184,55,2,0,0,0,0,1,2,12,20,0,0,0,0.96,0.95,0,0,0,0,1,0,0
39185,0,0,0,25,49,55,1,1,1,1,5,0,0,-99,0,0,0,0,0,0,0,1
39186,1,8,0,0,1,1,0,1,1,1,0,0,0,0.8,0.82,0,0,0,0,1,0,1
39187,274,9,0,0,0,0,0,0,0,0,0,0,0,0.86,0.84,0,0,0,0,1,0,0
39188,2,12,0,0,0,0,0,0,0,0,0,0,0,0.57,0.68,0,0,0,0,1,0,0
39189,34,12,0,149,224,324,34,97,166,257,21,0,0,0.73,0.79,0,0,0,0,1,0,0
39190,797,8,0,0,0,0,48,161,352,538,79,0,0,0,0.33,0,0,0,0,1,0,0
39191,387,12,0,0,0,0,9,42,76,135,15,0,0,1,0.99,0,0,0,0,1,0,0
39192,7,14,0,0,0,2,0,1,3,7,0,0,0,0.89,0.9,0,0,0,0,1,0,0
39193,294,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,1,1,0,0
39194,0,2,0,10,10,10,0,0,0,0,0,0,0,0.37,0.57,0,1,0,1,1,0,0
39195,36,8,297,210,294,420,224,387,551,744,275,0,0,0.81,0.78,159,0,0,1,1,0,0
39196,0,8,0,0,0,0,1,3,4,6,0,0,0,0.98,0.95,0,1,0,0,1,0,0
39197,5,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,1,0,0,1,0,0
39198,2,8,0,0,0,0,0,0,0,1,0,0,0,0.82,0.88,0,1,0,0,1,0,0
39199,40,2,0,560,720,880,239,356,663,894,119,0,0,0.08,0.03,29,0,0,0,1,0,1
39200,2,8,0,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,0,0,0,1,0,0
39201,22,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,1,0,0
39202,1,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,0,0,0,1,0,0
39203,0,8,0,11,19,23,10,32,36,42,1,0,0,0.95,0.96,0,0,0,0,1,0,1
39204,99,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
39205,11,12,0,0,0,0,0,0,0,0,0,0,0,0.98,0.99,0,1,0,1,1,0,0
39206,0,9,0,7,11,17,1,6,7,14,0,0,0,0.99,0.98,0,0,0,0,1,0,0
39207,-15,3,0,32,32,32,1,15,27,29,0,0,4,0.89,0.9,15,0,0,0,1,0,1
39208,0,2,0,60,60,80,0,0,0,0,0,0,0,0.22,0.27,0,0,0,0,1,0,1
39209,-2,2,0,6,7,7,8,9,10,10,1,0,0,1,1,2,0,0,0,1,0,1
39210,129,8,0,0,0,0,8,21,49,64,2,0,0,0.7,0.84,0,0,0,0,1,0,0
39211,378,3,407,1176,2184,3192,667,1574,2875,4008,526,0,0,0.75,0.66,192,0,0,0,1,0,0
39212,-1,8,0,66,99,130,7,28,68,96,38,0,5,0.31,0.33,2,0,0,0,1,0,1
39213,0,12,0,14,20,20,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
39214,188,4,28,140,280,420,45,129,248,414,65,0,0,0.97,0.91,0,0,0,0,1,0,0
39215,1,8,0,0,0,0,0,0,0,1,0,0,0,0.79,0.66,0,0,0,0,1,0,0
39216,21,2,0,21,63,84,7,22,55,70,0,0,0,0.42,0.52,0,0,0,0,1,0,0
39217,2,12,0,0,0,0,0,0,1,1,0,0,0,0.73,0.79,0,0,0,0,1,0,0
39218,5,4,0,0,0,0,0,0,1,1,0,0,0,0.93,0.89,0,0,0,0,1,0,0
39219,4,8,0,0,0,0,0,0,0,0,1,0,0,0.1,0.13,0,0,0,0,1,0,0
39220,197,8,102,390,698,954,97,301,581,940,228,0,0,0.96,0.96,1,0,0,1,1,0,0
39221,9,2,0,0,0,0,0,0,1,1,1,0,0,0.92,0.91,0,1,0,0,1,0,0
39222,0,8,0,20,32,44,7,20,43,57,3,0,0,0.95,0.98,0,0,0,0,1,0,1
39223,34,12,0,22,70,142,12,60,134,163,17,0,0,0.94,0.87,0,0,0,0,1,0,0
39224,458,8,33,149,458,1018,354,1090,1770,2173,109,0,0,0.69,0.69,0,0,0,0,1,0,1
39225,32,8,0,0,0,0,0,0,0,2,2,0,0,0.92,0.87,0,0,0,0,1,0,0
39226,0,12,8,2,8,10,0,0,0,0,0,0,0,0.78,0.78,0,1,0,0,1,0,0
39227,265,13,139,904,1608,2376,239,811,1563,2255,223,0,0,0.97,0.97,3,0,0,0,1,0,0
39228,3,2,0,4,8,8,0,0,0,0,0,0,0,0.97,0.9,0,1,0,0,1,0,0
39229,1,8,0,9,13,17,1,6,8,10,0,0,0,0.79,0.66,0,0,0,0,1,0,1
39230,178,9,75,54,180,234,26,103,240,353,28,0,0,0.86,0.84,0,0,0,0,1,0,0
39231,0,8,0,8,8,8,1,1,3,3,0,0,0,0.96,0.85,0,0,0,0,1,0,0
39232,40,12,0,0,0,0,2,3,12,26,0,0,0,0.78,0.78,0,0,0,0,1,0,0
39233,4,3,0,0,0,0,0,1,1,1,0,0,0,0.99,0.98,0,0,0,1,1,0,0
39234,129,2,0,644,1060,1481,93,628,771,869,122,0,91,0.73,0.69,0,1,0,0,1,0,1
39235,30,4,0,10,30,30,0,10,30,70,0,0,0,0.73,0.78,0,0,0,0,1,0,0
39236,2277,8,338,1156,3656,6315,22,25,26,28,356,0,0,0.78,0.75,0,0,0,0,1,0,0
39237,0,2,0,5,8,9,0,0,0,0,0,0,0,0.63,0.72,0,1,0,0,1,0,0
39238,194,10,105,96,224,320,38,146,308,469,112,0,0,0.71,0.8,0,0,0,0,1,0,0
39239,90,2,72,160,352,480,52,164,349,574,48,0,0,0.58,0.57,1,0,0,0,1,0,0
39240,875,13,148,0,0,1000,175,459,793,1111,167,0,0,1,1,0,0,0,0,1,0,0
39241,13,8,0,0,0,0,0,0,0,0,0,0,0,0.89,0.94,0,0,0,0,1,0,0
39242,267,2,76,441,740,1083,129,438,764,1162,146,0,0,0.98,0.94,0,0,0,0,1,0,0
39243,205,8,0,0,0,0,0,1,1,1,1,0,0,1,0.6,0,1,0,0,1,0,0
39244,0,8,0,15,21,23,4,6,11,16,0,0,0,0.82,0.88,0,0,0,0,1,0,1
39245,167,8,10,131,235,313,37,117,218,325,36,0,0,1,0.99,0,0,0,0,1,0,0
39246,1,4,8,8,16,16,6,14,24,33,2,0,0,0.87,0.91,0,0,0,0,1,0,0
39247,6,4,0,0,0,0,0,1,2,2,2,0,0,0.54,0.47,0,0,0,0,1,0,0
39248,78,12,8,796,1440,2068,218,750,1232,1250,121,0,40,0.57,0.7,2,0,0,0,1,0,1
39249,11,2,0,0,0,0,0,0,0,0,0,0,0,0.19,0.16,0,1,0,0,1,0,0
39250,33,2,0,0,0,0,0,2,14,14,5,0,0,1,0.99,0,1,0,0,1,0,0
39251,475,8,59,192,624,864,128,348,681,1120,110,0,0,0.78,0.83,0,0,0,0,1,0,0
39252,16,9,8,17,32,57,5,20,36,88,13,0,0,0.54,0.7,0,0,0,0,1,0,1
39253,13,8,0,0,0,0,0,0,0,0,0,0,0,0.79,0.66,0,0,0,0,1,0,0
39254,1627,8,175,1680,2520,3360,566,1596,3130,5003,1274,0,0,0.99,0.99,0,0,0,0,1,0,0
39255,16,8,0,0,10,20,8,14,24,40,2,0,0,0.98,0.98,0,0,0,1,1,0,0
39256,23,8,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,1,1,0,0
39257,4,8,0,0,0,0,0,0,0,0,1,0,0,1,0.88,0,0,0,0,1,0,0
39258,5,2,0,0,0,0,0,0,1,1,0,0,0,0.96,0.96,0,0,0,0,1,0,0
39259,0,8,0,4,5,6,0,1,3,6,0,0,1,0.47,0.62,0,0,0,0,1,0,0
39260,402,8,77,415,927,1391,129,412,918,1606,220,0,0,0.92,0.84,0,0,0,1,1,0,0
39261,270,8,0,0,0,0,6,17,37,63,2,0,0,0.85,0.85,0,1,0,0,1,0,0
39262,6,2,0,0,0,0,0,0,0,0,0,0,0,0.83,0.69,0,0,0,0,1,0,0
39263,736,2,0,0,0,0,0,1,3,5,0,0,0,-99,-99,0,0,0,0,1,0,0
39264,0,8,0,21,30,48,4,13,23,39,1,0,0,0.9,0.9,0,0,0,0,1,0,1
39265,10,9,0,4,20,28,0,5,12,23,3,0,0,0.46,0.29,0,1,0,0,0,0,0
39266,64,8,0,0,0,0,7,18,58,95,2,0,0,0.99,0.96,0,1,0,0,1,0,0
39267,24,2,0,10,30,50,9,26,48,70,4,0,0,0.98,0.96,0,0,0,0,1,0,0
39268,2,2,14,0,0,0,2,5,6,9,1,0,0,1,0.99,0,0,0,0,1,0,0
39269,5301,6,74,2173,5121,8923,813,3610,6996,11445,916,0,0,1,0.99,0,0,0,0,1,0,0
39270,10,8,0,84,84,84,6,9,20,30,0,0,0,0.86,0.88,0,0,0,0,1,0,0
39271,55,2,0,0,0,0,2,3,8,12,1,0,0,0.96,0.96,0,0,0,0,1,0,0
39272,10,4,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,1,0,0,1,0,0
39273,6,8,0,89,149,204,37,94,155,226,0,0,0,1,1,0,0,0,0,1,0,1
39274,1,9,0,1,2,3,0,1,2,2,0,0,0,0.68,0.66,0,0,0,0,1,0,0
39275,10,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.81,0,0,0,0,1,0,0
39276,12,8,6,113,146,190,11,48,116,176,24,0,0,0.05,0.12,0,0,0,1,1,0,1
39277,2,8,0,0,0,0,0,0,0,0,0,0,0,0.8,0.83,0,0,0,1,1,0,0
39278,6,4,0,0,0,1,0,0,0,2,0,0,0,0.69,0.68,0,1,0,1,1,0,0
39279,0,4,0,4,4,6,12,16,19,20,1,0,0,0.96,0.89,0,0,0,0,1,0,1
39280,9,8,0,0,0,0,0,0,0,0,0,0,0,0.64,0.61,0,0,0,0,1,0,0
39281,6,8,0,0,0,0,0,0,0,0,0,0,0,0.8,0.82,0,0,0,1,1,0,0
39282,1083,12,0,0,0,0,0,0,0,0,0,0,0,0.93,0.89,0,0,0,1,1,0,0
39283,6,8,0,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,0,0,0,1,0,0
39284,10,4,0,0,0,0,0,0,0,1,0,0,0,0.22,0.15,0,1,0,0,1,0,0
39285,8,8,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
39286,0,8,0,5,5,5,0,4,5,7,1,0,0,0.98,0.98,0,0,0,1,1,0,1
39287,32910,8,20,0,0,0,96,190,341,550,191,0,0,-99,-99,0,1,0,0,1,0,0
39288,0,8,0,16,32,40,6,13,28,41,4,0,0,0.83,0.81,0,0,0,0,1,0,1
39289,7,2,0,0,0,0,0,0,1,2,1,0,0,0.31,0.27,0,0,0,0,1,0,0
39290,1348,2,0,1200,1200,2400,232,919,1695,2616,307,0,0,1,0.93,0,0,0,0,1,0,0
39291,20,8,0,0,0,0,0,0,0,0,0,0,0,0.8,0.87,0,0,0,0,1,0,0
39292,26,12,0,36,54,84,5,19,39,61,19,0,0,0.76,0.73,0,0,0,0,1,0,0
39293,26,2,0,24,48,72,5,22,36,52,0,0,0,0.73,0.76,0,0,0,0,1,0,0
39294,0,8,0,18,26,42,8,20,39,46,3,0,0,0.98,0.97,0,0,0,0,1,0,0
39295,17,4,0,20,20,20,0,1,2,3,0,0,0,0.86,0.88,0,1,0,0,1,0,0
39296,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39297,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39298,0,8,0,24,28,36,2,6,15,25,0,0,0,0.75,0.74,0,0,0,0,1,0,1
39299,10,2,0,0,0,0,0,0,0,2,0,0,0,0.99,0.98,0,0,0,0,1,0,0
39300,0,2,0,0,1,3,0,1,2,7,2,0,0,1,0.99,0,0,0,0,0,0,1
39301,5,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,1,0,0,1,0,0
39302,12,8,0,0,0,0,0,1,2,6,2,0,0,0.84,0.83,0,0,0,0,1,0,0
39303,134,10,0,0,0,0,8,18,30,33,3,0,0,0.15,0.35,0,0,0,0,1,0,0
39304,3,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,0,0,0,1,0,0
39305,11,8,0,0,0,0,1,3,4,7,1,0,0,0.99,0.99,0,1,0,0,1,0,0
39306,1,9,0,1,2,4,1,2,2,2,2,0,0,0.94,0.9,0,0,0,0,1,0,0
39307,0,10,0,15,21,30,4,10,12,16,0,0,0,0.89,0.9,0,0,0,0,1,0,1
39308,3,2,0,2,4,8,3,5,8,10,0,0,0,0.79,0.87,0,0,0,0,1,0,0
39309,0,12,0,9,9,9,1,1,4,5,0,0,0,0.46,0.35,0,0,0,0,1,0,1
39310,855,12,0,0,0,0,100,175,305,360,0,0,0,0,0.01,0,0,0,0,1,0,0
39311,1023,8,10,0,0,0,18,63,150,235,43,0,0,0.9,0.9,0,0,0,0,1,0,0
39312,228,2,9,0,100,100,39,91,173,328,33,0,0,0.4,0.6,0,0,0,0,1,0,0
39313,9,2,0,0,0,0,0,0,0,2,1,0,0,0.7,0.48,0,0,0,0,1,0,0
39314,7,4,0,0,0,0,0,0,2,2,0,0,0,0.73,0.78,0,0,0,0,1,0,0
39315,196,2,0,0,0,0,0,0,0,0,1,0,0,0.99,0.91,0,0,0,0,1,0,0
39316,5,10,0,0,0,0,1,1,1,2,1,0,0,0.85,0.88,0,0,0,0,1,0,0
39317,3,8,0,0,0,0,0,1,1,2,0,0,0,1,0.99,0,0,0,0,1,0,0
39318,125,8,0,124,226,352,40,120,250,379,48,0,0,0.96,0.96,0,0,0,0,1,0,0
39319,53,12,0,0,0,0,2,6,12,17,0,0,0,0.78,0.78,0,0,0,0,1,0,0
39320,128,52,0,0,0,0,3,10,17,21,6,0,0,0.9,0.56,0,1,0,0,1,0,0
39321,0,2,0,5,7,7,0,0,0,0,0,0,0,0.69,0.68,0,1,0,0,1,0,1
39322,0,9,0,4,5,7,0,3,3,3,0,0,0,0.99,0.98,0,0,0,0,1,0,0
39323,2,12,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,0,1,0,0
39324,9,2,0,81,81,81,0,0,0,0,0,0,0,0.01,0.01,0,0,0,1,1,0,0
39325,15,8,0,0,0,0,0,0,0,3,0,0,0,0.81,0.91,0,0,0,0,1,0,0
39326,4,8,0,0,0,0,0,0,0,0,0,0,0,1,0.99,0,0,0,0,1,0,0
39327,0,8,0,1,1,1,3,11,13,22,3,0,0,-99,0.5,0,0,0,0,0,0,0
39328,1,8,0,2,2,2,0,1,1,1,0,0,0,0.78,0.82,0,0,0,0,1,0,0
39329,23,11,0,41,68,95,18,33,76,104,4,0,0,0.85,0.76,0,0,0,0,1,0,1
39330,5,4,0,0,0,0,0,0,0,1,0,0,0,0.73,0.78,0,0,0,0,1,0,0
39331,52,2,0,0,0,0,0,1,1,1,0,0,0,0.8,0.83,0,1,0,0,1,0,0
39332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39333,16,8,0,27,54,90,7,28,52,88,0,0,0,1,0.89,0,0,0,0,1,0,0
39334,41,2,0,0,0,0,0,0,0,1,0,0,0,0.97,0.95,0,1,0,0,1,0,0
39335,46,2,7,21,63,105,8,42,90,130,14,0,0,0.97,0.97,0,0,0,0,1,0,0
39336,208,2,0,0,0,0,5,34,98,123,23,0,0,1,0.85,0,0,0,0,1,0,0
39337,0,8,0,2,2,2,0,0,1,1,0,0,0,0.87,0.88,0,1,0,1,1,0,1
39338,0,8,0,10,10,10,1,1,1,1,0,0,0,1,0.99,0,0,0,0,1,0,0
39339,-1,8,0,5,7,8,1,3,4,6,1,0,0,0.85,0.56,1,0,0,1,1,0,1
39340,66,2,0,0,0,0,0,1,11,12,21,0,0,0.65,0.67,0,1,0,1,1,0,0
39341,-7,8,12,844,1344,1864,174,618,1056,1416,186,0,0,0.95,0.97,13,0,0,0,1,0,1
39342,241,12,0,0,0,0,5,12,23,48,1,0,0,0.92,0.83,0,0,0,0,1,0,0
39343,338,12,0,0,0,0,0,0,3,5,0,0,0,0.73,0.69,0,1,0,0,1,0,0
39344,1,12,0,0,0,0,0,0,0,2,1,0,0,0.91,0.73,0,1,0,0,1,0,0
39345,0,8,0,20,36,36,3,4,4,8,0,0,0,0.82,0.75,0,0,0,0,1,0,1
39346,0,4,0,7,7,7,0,0,0,0,0,0,0,0.24,0.14,0,1,0,0,1,0,0
39347,5,12,0,0,0,0,0,0,0,0,0,0,0,0.57,0.68,0,0,0,0,1,0,0
39348,4,12,0,30,42,60,0,11,21,36,0,0,0,0.69,0.68,0,0,0,1,1,0,1
39349,6,2,0,0,0,0,0,0,0,2,2,0,0,0.98,0.99,0,1,0,0,1,0,0
39350,82,8,0,0,0,0,0,0,0,0,0,0,0,0.96,0.94,0,0,0,0,1,0,0
39351,3,14,0,0,0,0,0,0,0,0,0,0,0,0.89,0.9,0,0,0,0,1,0,0
39352,1,12,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,1,1,0,0
39353,2,12,0,0,0,0,0,0,0,0,0,0,0,0.57,0.68,0,0,0,0,1,0,0
39354,112,8,1,0,0,0,7,31,65,89,17,0,0,0.42,0.4,0,0,0,1,1,0,0
39355,4,8,1,1,3,6,0,2,5,7,0,0,0,0.8,0.83,0,0,0,0,1,0,0
39356,6,2,0,0,0,0,0,0,0,0,0,0,0,0.82,0.91,0,0,0,0,1,0,0
39357,2,2,0,7,7,7,2,7,8,13,1,0,0,0.97,0.93,0,0,0,0,1,0,0
39358,0,8,0,5,10,11,3,5,8,13,3,0,0,0.14,0.32,0,0,0,0,1,0,1
39359,0,9,0,0,0,0,0,0,0,0,1,0,0,0.68,0.66,0,0,0,0,1,0,0
39360,11,8,0,0,0,0,1,2,2,3,1,0,0,0.02,0.12,0,0,0,1,1,0,0
39361,1,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
39362,0,2,50,0,0,0,0,3,15,15,0,0,0,0.17,0.07,0,1,0,0,1,0,0
39363,30,8,0,1120,1680,1960,182,533,1077,1741,160,0,0,0.09,0.09,13,0,0,0,1,0,1
39364,168,2,6,147,245,392,46,127,174,175,52,0,0,0.7,0.71,0,0,0,1,1,0,0
39365,-8,8,0,157,259,344,54,156,250,331,13,0,0,0.91,0.89,11,0,0,1,1,0,1
39366,27,12,0,0,0,0,0,1,1,1,0,0,0,0.78,0.78,0,0,0,0,1,0,0
39367,22,2,0,0,0,0,0,0,1,1,0,0,0,0.76,0.85,0,0,0,0,1,0,0
39368,2,9,0,0,0,0,0,0,0,0,1,0,0,0.43,0.45,0,0,0,0,1,0,0
39369,297,8,6,0,0,0,13,31,51,86,20,0,0,0.93,0.83,0,0,0,0,1,0,0
39370,1,8,0,13,22,31,2,10,13,20,0,0,0,1,0.99,0,0,0,0,1,0,1
39371,6,2,0,0,0,0,0,0,2,2,0,0,0,0.88,0.94,0,1,0,1,1,0,0
39372,6,2,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
39373,24,9,0,0,0,0,0,0,0,0,0,0,0,0.93,0.9,0,0,0,0,1,0,0
39374,4,12,9,2,5,10,4,10,21,29,0,0,0,0.66,0.78,0,0,0,0,1,0,0
39375,53,2,0,0,37,74,4,19,155,196,7,0,0,0.81,0.91,0,0,0,0,1,0,0
39376,0,8,0,3,4,6,2,2,3,3,0,0,0,0.86,0.88,0,0,0,0,1,0,1
39377,9,8,13,0,0,12,1,4,15,22,1,0,0,0.95,0.96,0,0,0,0,1,0,0
39378,10,12,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
39379,1,8,0,8,8,8,1,2,7,11,0,0,0,0,0,0,0,0,0,1,0,1
39380,14,2,0,40,60,100,43,51,95,123,0,0,0,0.79,0.87,0,0,0,0,1,0,0
39381,2,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
39382,26,8,0,20,20,20,9,19,34,65,0,0,0,0.99,0.98,0,0,0,0,1,0,0
39383,329,4,0,0,200,400,47,159,263,266,69,0,0,0.97,0.98,0,0,0,0,1,0,0
39384,4,12,0,0,0,0,0,0,0,0,0,0,0,0.77,0.73,0,0,0,0,1,0,0
39385,7,9,9,2,9,15,5,15,28,37,5,0,0,0.7,0.66,0,0,0,1,1,0,0
39386,2,9,0,0,0,0,0,0,1,1,1,0,0,0.68,0.66,0,0,0,0,1,0,0
39387,985,2,0,0,0,0,1,1,2,10,1,0,0,0.94,0.94,0,0,0,0,1,0,0
39388,8,8,0,0,0,0,0,0,0,0,0,0,0,0.98,0.98,0,0,0,0,1,0,0
39389,8,12,20,76,132,172,60,140,170,233,0,0,0,0.63,0.72,0,0,0,0,1,0,1
39390,26,8,0,0,0,0,0,0,0,0,0,0,0,0.79,0.79,0,0,0,0,1,0,0
39391,536,8,0,0,0,0,0,5,28,41,6,0,0,1,1,0,0,0,0,1,0,0
39392,4,8,0,0,0,0,0,0,0,0,2,0,0,0.83,0.92,0,1,0,0,1,0,0
39393,35,8,0,0,0,18,9,20,44,68,17,0,0,0.98,0.98,0,0,0,0,1,0,0
39394,5,8,0,0,0,0,0,0,0,0,0,0,0,0.89,0.88,0,0,0,0,1,0,0
39395,1096,8,204,851,1835,3065,195,1211,1870,2765,207,0,0,0.91,0.86,0,0,0,0,1,0,0
39396,12,12,0,0,0,0,0,0,2,2,0,0,0,0.78,0.78,0,0,0,1,1,0,0
39397,3,8,0,0,0,0,0,0,0,0,0,0,0,0.85,0.56,0,0,0,1,1,0,0
39398,564,12,0,291,391,711,122,396,904,1468,61,0,0,0.93,0.74,0,0,0,0,1,0,0
39399,93,8,0,0,0,0,0,2,2,4,2,0,0,0.96,0.94,0,0,0,1,1,0,0
39400,3,8,0,0,0,0,0,0,0,0,0,0,0,0.79,0.79,0,0,0,0,1,0,0
39401,12,9,0,0,0,0,0,0,0,0,0,0,0,0.91,0.77,0,0,0,1,1,0,0
39402,5,2,6,37,55,79,6,19,25,32,0,0,0,0,0.02,0,1,0,0,1,0,1
39403,0,5,0,462,631,631,0,2,2,2,41,0,0,0.65,0.69,0,0,0,0,1,0,1
39404,3,9,0,0,0,0,0,0,0,0,1,0,0,0.68,0.66,0,0,0,0,1,0,0
39405,1820,8,70,660,2160,3420,141,1191,2083,5145,180,0,0,0.7,0.9,0,0,0,0,1,0,0
39406,42,2,0,0,36,72,8,37,85,119,0,0,0,0.78,0.83,0,0,0,0,1,0,1
39407,7,8,9,0,0,0,1,3,8,14,0,0,0,0.77,0.73,0,0,0,0,1,0,0
39408,9,8,0,0,0,5,1,5,9,15,0,0,0,0.76,0.88,0,0,0,0,1,0,0
39409,320,8,60,400,800,1200,139,362,683,1019,113,0,0,0.97,0.98,0,0,0,0,1,0,0
39410,23,8,0,0,0,0,0,0,1,1,1,0,0,0.97,0.9,0,0,0,0,1,0,0
39411,109,8,0,0,0,0,14,14,14,14,3,0,0,0.97,0.98,0,0,0,0,1,0,0
39412,201,12,0,100,200,300,38,106,194,357,25,0,0,0.96,0.86,0,0,0,0,1,0,0
39413,4,9,0,0,0,0,0,0,1,1,2,0,0,0.94,0.79,0,1,0,0,1,0,0
39414,3,9,0,0,1,2,0,0,2,4,0,0,0,0.99,0.99,0,0,0,0,1,0,0
39415,19,9,0,0,5,10,1,5,23,39,0,0,0,0.99,0.98,0,0,0,0,1,0,0
39416,23,2,0,0,0,0,0,0,0,0,0,0,0,0.68,0.64,0,0,0,0,1,0,0
39417,25,2,0,0,0,0,0,0,2,9,0,0,0,0.95,0.95,0,0,0,1,1,0,0
39418,57,8,0,0,0,0,0,1,2,4,0,0,0,0.96,0.85,0,0,0,0,1,0,0
39419,1,0,0,1,2,4,1,1,3,4,1,0,0,0,0,0,0,0,0,0,0,1
39420,16,2,0,1,1,1,0,0,0,0,0,0,0,0.78,0.75,0,1,0,0,1,0,0
39421,40,2,4,49,77,105,35,75,125,125,29,0,0,0.93,0.88,0,0,0,0,1,0,0
39422,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,1,0,0,1,0,0
39423,174,8,0,0,0,0,6,11,19,29,2,0,0,0.99,0.99,0,0,0,0,1,0,0
39424,2,12,0,0,0,0,0,0,0,0,0,0,0,0.77,0.73,0,0,0,0,1,0,0
39425,2,9,0,3,5,5,0,0,0,0,0,0,0,0.69,0.68,0,1,0,0,1,0,0
39426,100,4,50,0,0,0,0,12,33,54,0,0,0,0.73,0.78,0,0,0,0,1,0,0
39427,7,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
39428,0,3,0,30,30,30,11,28,29,29,15,0,0,0.42,0.46,0,0,0,0,1,0,1
39429,10,2,0,35,75,110,12,40,72,119,0,0,0,1,0.99,0,0,0,0,1,0,0
39430,30,2,0,0,0,0,0,3,7,12,1,0,0,0.96,0.96,0,0,0,0,1,0,0
39431,2,3,0,5,9,13,4,6,12,19,0,0,0,0.89,0.9,0,0,0,0,1,0,1
39432,98,15,0,0,0,0,31,77,122,228,16,0,0,0.88,0.94,0,1,0,0,1,0,0
39433,2,8,0,0,0,0,0,0,0,3,0,0,0,1,0.5,0,1,0,0,1,0,0
39434,-95,8,6,1116,1756,2236,1578,1972,2552,3307,235,0,0,0.64,0.75,217,0,0,0,1,0,0
39435,14,8,0,0,0,4,4,10,12,14,1,0,0,0.88,0.93,0,0,0,0,1,0,0
39436,11,8,1,0,12,18,1,4,12,22,1,0,0,0.96,0.98,0,0,0,0,1,0,0
39437,1,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
39438,435,6,0,0,0,0,1,5,13,16,1,0,0,0.78,0.78,0,0,0,0,1,0,0
39439,4,9,0,0,0,0,0,0,0,1,2,0,0,0.85,0.82,0,0,0,0,1,0,0
39440,8,2,0,0,0,0,0,0,0,0,1,0,0,0.93,0.95,0,1,0,0,1,0,0
39441,3,2,0,12,17,22,3,10,18,35,0,0,0,0.99,0.85,0,0,0,0,1,0,0
39442,114,2,28,160,320,480,50,194,402,551,67,0,0,0.45,0.57,0,0,0,0,1,0,0
39443,23,2,30,0,0,0,6,6,6,6,1,0,0,0,0,0,1,0,0,1,0,0
